ProjectID,Complexiteit,Marktsegment,Gebied,Projectomschrijving,Projectmanager,Portfolio,Prognose eindstand,besteed,budget_ratio,Plandatum,Klanteis,HaalbaarheidBoolean,slack_days,risico_count,sum_ev_geld,avg_kans,n_tvps,total_tvp_hours,avg_tvp_hours,primary_geo,primary_tesi,n_taken,budget_alle_jaren
R-468100,,,Noord-Oost,Doetinchem herinr. stationsomg.,Jan Eleveld,Stationsprojecten,7707313.61,7707313.61,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
M-004862,,,Zuid,EV VK5 OS Mad aansluiten bij EB 2023,Harry van der Veen,Zuid,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-259400,,,Noord-Oost,Hengelo Enschedesestraat,Bernadette Paping - Geertman,Noord-Oost,2165878.22,2165878.22,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
K-006633,,,Zee-Zevenaar,Herstel P2 werkzaamheden,Sanne van den Haak,Zee-Zevenaar,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
M-004809,,,Zuid,Herstel wsl verw kast 5 Sloe,William Holtackers,Zuid,101542.0,101542.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
L-005459,,,Randstad-Noord,Herstellen dakranden Drontermeertunnel,Maurits Arnolds,Randstad-Noord,59764.18,59764.18,1.0,,,,,0,0.0,0.0,0,0.0,,161,B03.04,1,108.0
K-006632,,,Zee-Zevenaar,herstellen spoor 692,Sanne van den Haak,Zee-Zevenaar,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
K-X00002,,,Zee-Zevenaar,"Hsvp, vervangen isolatoren",Hans van der Lit,Zee-Zevenaar,262306.85,262306.85,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
K-B00303,,,Zee-Zevenaar,KeyRail slijpen Suurhofbrug,Kees van den Muijsenberg,Zee-Zevenaar,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
K-B15003,,,Zee-Zevenaar,"Keyrail, GO zelf financieren",,Zee-Zevenaar,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
K-IJF018,,,Zee-Zevenaar,Kijfhoek Veilig,Ivo de Graaf,Zee-Zevenaar,33307.4,33307.4,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
K-IJF019,,,Zee-Zevenaar,Kijfhoek Veilig,Ivo de Graaf,Zee-Zevenaar,203542.59,203542.59,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
L-005349,,,Randstad-Noord,Kwaliteitsinspectie kraagbouten RN en NO,Alf Smolders,Randstad-Noord,17020.0,17020.0,1.0,,,,,0,0.0,0.0,0,0.0,,ALG,C12,1,75.0
K-005709,,,Zuid-Holland,"RRZ, diverse TTI werkzaamheden",Kees van Dongen,Zuid-Holland,7412847.75,7412847.75,1.0,,,,,0,0.0,0.0,0,0.0,,116,B46.01,5,7148.0
R-380000,,,Zuid-Holland,Merwede-Lingelijn,Bart Verberne,Zuid-Holland,30771716.19,30771716.19,1.0,,,,,0,0.0,0.0,0,0.0,,ALG,Y,1,301.64
K-006316,,,Zee-Zevenaar,Sophiatunnel: jadelas en sein 2302/2304,Ernst Kleinpenning,Zee-Zevenaar,66164.23,66164.23,1.0,,,,,0,0.0,0.0,0,0.0,,924,F04,2,38.0
K-006317,,,Zee-Zevenaar,"Whv Zuid, aanpassen sectie 3T",Ernst Kleinpenning,Zee-Zevenaar,50116.01,50116.01,1.0,,,,,0,0.0,0.0,0,0.0,,950,F01.02,1,50.0
K-006615,,,Zee-Zevenaar,"Ztz, A15 vervangen gescheurde dwl",,Zee-Zevenaar,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
K-B16005,,,Zee-Zevenaar,Vervangen handbrandblussers Botlektunnel,,Zee-Zevenaar,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
M-004806,,,Zuid,Noodherstel baanstabiliteit Zevenbergen,Marco Verkuil,Zuid,2712324.78,2712324.78,1.0,,,,,0,0.0,0.0,0,0.0,,120,A07.01,1,700.0
P-000104,,,Noord-Oost,NSP Arnhem OV Terminal Trein,Karin van Helmond,Stationsprojecten,60661086.39,60661086.39,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
L-004749,,,Randstad-Noord,Vernieuwen remmingswerkpalen bruggen,Saco de la Parra,Randstad-Noord,2110168.52,2110168.52,1.0,,,,,0,0.0,0.0,0,0.0,,073,B25.03,3,1343.1109999999999
M-004912,,,Zuid,Overweginspecties ZW 2022 VERVALLEN,Hennie van Lieshout,Zuid,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
L-005046,,,Randstad-Noord,Studie naar opheffen AHOB 19.6 B.W-laan,Luuk van Hengstum,Randstad-Noord,68084.54,68084.54,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
L-005215,,,Randstad-Noord,Vervangen spoorstaven krappe bogen 2019,Maurits Arnolds,Randstad-Noord,167500.0,167500.0,1.0,,,,,0,0.0,0.0,0,0.0,,ALG,C09.04,1,500.0
L-005255,,,Randstad-Noord,Saneren asbest uit OS Hilversum,Ernst Kleinpenning,Randstad-Noord,90048.19,90048.19,1.0,,,,,0,0.0,0.0,0,0.0,,528,A17.07,1,85.0
L-005291,,,Randstad-Noord,Vernieuwen hekwerk Bussum,Maurits Arnolds,Randstad-Noord,33517.06,33517.06,1.0,,,,,0,0.0,0.0,0,0.0,,087,B72.02.01,1,22.5
M-003354,,,Noord-Oost,Vernieuwen Perronkappen Geldermalsen,Berry van den Hout,Stationsprojecten,3831963.4,3831963.4,1.0,,,,,0,0.0,0.0,0,0.0,,513,G10.03,1,3125.0
M-004690,,,Zuid,Vn comp. brandbluspompen Tunnel Best,Esther Mulders,Zuid,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-388200,,,Randstad-Noord,"SAAL, Schiph-Adam-Lelyst. realisatie",Anita Vesters - Valk,GSPP,400683094.28,400683094.28,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
M-004921,,,Zuid,Vervangen kanonvoetseinen 2022,Carlo Boterman,Zuid,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-460010,,,Noord-Oost,Stationsoutillage Arnhem,Laurens Wever,Noord-Oost,3780166.41,3780166.41,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
P-018001,,,Zee-Zevenaar,Trillingen Betuweroute,Harrie van Helvoort,Zee-Zevenaar,157817.78,157817.78,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-326500,,,Noord-Oost,"Wijchen, aanleg overbrugging/onderdoorga",Frans Jansen,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-370200,,,Noord-Oost,"Zutphen-Winterswijk, perron76",Berry van den Hout,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-497400,,,Zuid,Nieuwe Bennebroekerweg,,Zuid,39432.45,39432.45,1.0,,,,,0,0.0,0.0,0,0.0,,ALG,D11,1,80.0
R-499000,,,Zuid,Vlakebrug toetsing impact afstandsturin,Auke Sjoukema,GSPP,513117.28,513117.28,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-500700,,,Noord-Oost,Deventer optimalisatie seinen,Elena Ruseva,Noord-Oost,58734.47,58734.47,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-517800,,,Zuid-Holland,Dordrecht Hastingweg,Rosalie Nijenhuis,Zuid-Holland,387293.36,387293.36,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-520050,,,Noord-Oost,Borne Deldensestraat LVO,Ingmar Ankone,Noord-Oost,1907104.93,1907104.93,1.0,,,,,0,0.0,0.0,0,0.0,,025,Y,1,5.315
R-535600,,,Zee-Zevenaar,"Kijfhoek, vergrotingsplan",Jan Jonker,Zee-Zevenaar,35985.67,35985.67,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-538400,,,Zee-Zevenaar,Welplaatweg,Ben van Hooijdonk,Zee-Zevenaar,16841.0,16841.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-538601,,,Randstad-Noord,NS Breukelen,Ernst Kleinpenning,Randstad-Noord,127527.06,127527.06,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-538602,,,Randstad-Noord,NS Woerden,Ernst Kleinpenning,Randstad-Noord,99040.2,99040.2,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-542100,,,Zuid,"Vlissingen Sloehaven, inkorten spoor 46",Robert-Jan Arts,Zuid,71569.48,71569.48,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-542800,,,Randstad-Noord,"Amersfoort, tractie energievoorziening",Remko Koenraads,GSPP,525952.05,525952.05,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-543300,,,Zee-Zevenaar,Rotterdam Vondelingenweg,Jan Jonker,Zee-Zevenaar,45052.73,45052.73,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-546300,,,Noord-Oost,Aanpassingen overweg Schaapsweg in Ede,Wieke Miedema - Huisman,Noord-Oost,15491.25,15491.25,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-549600,,,Zuid,Oosterhout Weststad,Ron Jasker,Zuid,9808.95,9808.95,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
S-P5034A,,,Noord-Oost,Halte Nijmegen Goffert,Jan Eleveld,Stationsprojecten,12919974.93,12919974.93,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
S-P50430,,,Noord-Oost,Harderwijk: onderdoorgang westeinde,Luc Grooten,Stationsprojecten,20862065.14,20862065.14,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
V-005505,,,Zee-Zevenaar,Uitkoop Blue Lagoon i.v.m. Kijfhoek,,Zee-Zevenaar,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
V-D00056,,,Randstad-Noord,ATB-vv STS Verbeterplan,Jolanda van de Craats - Boltjes,GSPP,31481543.98,31481543.98,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
V-D00103,,,Noord-Oost,Top 50 Zevenaar-Didam,Mark Niewold,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
V-D00105,,,Noord-Oost,Top 50 Nijmegen,Mark Niewold,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
V-D00106,,,Noord-Oost,Top 50 Vorden-Lichtenvoorde,Mark Niewold,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
V-D00115,,,Noord-Oost,Top 50 Deventer Snippeling,Mark Niewold,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-130017,,,Noord-Oost,NABO: Arnhem 2,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-130019,,,Noord-Oost,NABO: Arnhem 1,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-196100,,,Randstad-Noord,Realisatie 4 nwe Hotboxen,Laurus van Essen,Randstad-Noord,1445147.34,1400147.34,0.968861306557157,,,,,0,0.0,0.0,0,0.0,,ALG,F13,2,1223.222
Z-905833,,,Zuid,Conservering Eindhoven,Eric-Jan Luijk,Stationsprojecten,1308218.6,1308218.6,1.0,,,,,0,0.0,0.0,0,0.0,,618,G01.07,2,1815.0
Z-906052,,,Zuid,Zonnepanelen Eindhoven Pplan2016,Sonja Sanders,Stationsprojecten,841780.87,841780.87,1.0,,,,,0,0.0,0.0,0,0.0,,618,G01.03,2,700.286
Z-906078,,,Zuid,Oisterwijk aanpassen perron,Laurens Wever,Stationsprojecten,340545.8,340545.8,1.0,,,,,0,0.0,0.0,0,0.0,,125,G02.05,2,525.0
Z-906099,,,Noord-Oost,IBO Arnhem 2018,Fabian Neves,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-906259,,,Noord-Oost,Brummen vervangen keerwanden sp1-2,Laurens Wever,Stationsprojecten,2198.97,2198.97,1.0,,,,,0,0.0,0.0,0,0.0,,033,G02.03,1,62.544
Z-906265,,,Noord-Oost,Lunteren vervangen keerwanden sp1-2,Laurens Wever,Stationsprojecten,1410.66,1410.66,1.0,,,,,0,0.0,0.0,0,0.0,,211,G02.03,1,22.37355
Z-906270,,,Noord-Oost,Velp vervangen keerwanden sp1-2,Laurens Wever,Stationsprojecten,1452.15,1452.15,1.0,,,,,0,0.0,0.0,0,0.0,,034,G02.03,1,43.21545
Z-906273,,,Noord-Oost,Apeldoorn vervangen keerwanden sp3-4,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-906277,,,Noord-Oost,Doetinchem Huet vervangen keerwanden sp1,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-906280,,,Noord-Oost,Heino vervangen keerwanden sp1-2,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-906285,,,Noord-Oost,Raalte vervangen keerwanden sp1-2,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907001,,,Zuid-Holland,Rotterdam Blaak vloertegels vervangen,Lieke Rubers,Stationsprojecten,176167.21,176167.21,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907042,,,Noord-Oost,Deventer perron2 vervangen,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907049,,,Noord-Oost,Harderwijk perron1 vervangen,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907052,,,Noord-Oost,Hengelo Oost perron2,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907065,,,Noord-Oost,Oldenzaal perron2 vervangen,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907073,,,Noord-Oost,"Zevenaar perron1,2 vervangen",,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907077,,,Noord-Oost,Dieren vervangen perronkap,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907085,,,Noord-Oost,Apeldoorn renoveren perronkap,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,608,G10.05,2,10920.2
Z-907098,,,Noord-Oost,Dieren renoveren perronkap,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,610,G10.05,1,5534.759
Z-907110,,,Noord-Oost,Kampen renoveren perronkap,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,015,G10.05,1,2457.7
Z-907121,,,Noord-Oost,Nunspeet renoveren vakwerkkap,,Stationsprojecten,,,,,,,,0,0.0,0.0,0,0.0,,017,G10.05,1,3814.85476
Z-907131,,,Noord-Oost,Sneek renoveren perronkap,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,008,G10.05,1,1551.0
Z-907135,,,Noord-Oost,Winschoten renoveren perronkap,,Stationsprojecten,,,,,,,,0,0.0,0.0,0,0.0,,005,G10.05,1,1295.254
Z-907136,,,Noord-Oost,Winterswijk versterking perronkap,Bernice Verheijen,Stationsprojecten,322837.35,64671.05,0.20032084267820935,,,,,0,0.0,0.0,0,0.0,,607,G10.05,1,322.007
Z-907140,,,Noord-Oost,Zutphen renoveren perronkap,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907303,,,Randstad-Noord,Weesp Telecomopgave,Henk Bulthuis,Stationsprojecten,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907312,,,Zuid,Tilburg Vervangen perrondek spoor 1,Anton Korlaar,Stationsprojecten,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907351,,,Zuid-Holland,vervallen scope samen met Z-907350,,Stationsprojecten,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907467,,,Randstad-Noord,Wormerveer perronkap (AFSLUITEN DUBBEL),,Randstad-Noord,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-DUMP27,,,Noord-Oost,TRS Twente deel 2,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
K-006907,Laag,,Zee-Zevenaar,A15 plaatsing netwerkbalises,Hans van der Lit,Zee-Zevenaar,92402.34,92402.34,1.0,,,,,0,0.0,0.0,0,0.0,,152,F07,1,86.0
L-005137,Laag,,Randstad-Noord,Aanbrengen motorgestuurde GR-messen OS,Ernst Kleinpenning,Randstad-Noord,7433.95,7433.95,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
L-004930,Laag,,Zuid,Aanbrengen overpaden Drontermeertunnel,Dennis Griffioen,Zuid,158718.92,158718.92,1.0,,,,,0,0.0,0.0,0,0.0,,161,B66.01,4,487.8144
L-005231,Laag,,Randstad-Noord,Aanleg/upgraden railinzetplaatsen 2020,Oscar Wilffert,Randstad-Noord,848241.26,848241.26,1.0,,,,,0,0.0,0.0,0,0.0,,035,A10.13,16,197.932
L-005234,Laag,,Randstad-Noord,Aanpassen bebording Watergraafsmeer 2020,Bas Groenendijk,Randstad-Noord,165591.94,165591.94,1.0,,,,,0,0.0,0.0,0,0.0,,927,F06.02,1,85.0
L-005195,Laag,,Noord-Oost,Aanpassen borden op Utrecht Cartesiusweg,Ernst Kleinpenning,Noord-Oost,22497.04,22497.04,1.0,,,,,0,0.0,0.0,0,0.0,,531,F06.01,2,20.0
L-005093,Laag,,Randstad-Noord,Aanpassen kunstwerken 2019 regio RN,Ernst Kleinpenning,Randstad-Noord,348993.72,348993.72,1.0,,,,,0,0.0,0.0,0,0.0,,050,B03.04,6,374.369
L-005268,Laag,,Randstad-Noord,Aanpassen tankinstallatie Amersfoort,Ernst Kleinpenning,Randstad-Noord,35516.0,35516.0,1.0,,,,,0,0.0,0.0,0,0.0,,506,D39.04,1,75.0
L-004240,Laag,,Randstad-Noord,Aanpassen waterinstallaties,Aysegül Tirgil,Randstad-Noord,1189593.56,1189593.56,1.0,,,,,0,0.0,0.0,0,0.0,,217,D46.01,10,994.99998
K-007103,Laag,,Zuid-Holland,AO&T Onderzoeksbudget ZHN,Lianne Vriend,Zuid-Holland,,,,,,,,0,0.0,0.0,0,0.0,,102,A04.03,15,975.0
D-002670,Laag,,Noord-Oost,BBV 2015 regio NO NM1,Frank Knottnerus,Noord-Oost,11179529.56,11179529.56,1.0,,,,,0,0.0,0.0,0,0.0,,009,A07.01,84,12993.74901
L-005455,Laag,,Randstad-Noord,BBV Amsterdam Wpl/Zstr 2025 VERVALLEN,,Randstad-Noord,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-002511,Laag,,Noord-Oost,Groot Enschede,René Peusens,Noord-Oost,18327746.95,18327746.95,1.0,,,,,0,0.0,0.0,0,0.0,,028,A16.01,55,14498.99999
D-003017,Laag,,Noord-Oost,BBV mee met Sp.zone Ede S-P5015A,Berry van den Hout,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
L-005191,Laag,,Randstad-Noord,BBV Neerlands Midden 2020,Laurus van Essen,Randstad-Noord,2489288.37,2489288.37,1.0,,,,,0,0.0,0.0,0,0.0,,098,B66.02,67,2083.4335
D-002763,Laag,,Noord-Oost,Verpl.bed. brg Zuphen van Ah naar Zwolle,Frank Knottnerus,Noord-Oost,241523.39,241523.39,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-002786,Laag,,Noord-Oost,BBV RD deel Zuid 2017,Hans van Roessel,Noord-Oost,20992915.93,20992915.93,1.0,,,,,0,0.0,0.0,0,0.0,,042,A12.02,186,24838.49784
D-002787,Laag,,Noord-Oost,BBV RD3 deel ZuidWest 2016,Frank Knottnerus,Noord-Oost,29453984.21,29453984.21,1.0,,,,,0,0.0,0.0,0,0.0,,036,A06.03,260,31993.965
L-004913,Laag,,Randstad-Noord,BBV regio RN 2017,Alf Smolders,Randstad-Noord,13588084.47,13588084.47,1.0,,,,,0,0.0,0.0,0,0.0,,083,A04.02,125,12619.026
D-002820,Laag,,Noord-Oost,EV FHR3 aanleg 3kV Tb-Ww,Frank Knottnerus,Noord-Oost,5807001.95,5807001.95,1.0,,,,,0,0.0,0.0,0,0.0,,212,D41,1,2700.0
K-004808,Laag,,Zuid-Holland,BBV RZ 2013,Odetta Persaud - Klaver,Zuid-Holland,3165130.04,3165130.04,1.0,,,,,0,0.0,0.0,0,0.0,,118,B66.03,28,4701.99999
D-002930,Laag,,Noord-Oost,BBV Twente e.o. 2018,Hans van Roessel,Noord-Oost,5252865.53,5252865.53,1.0,,,,,0,0.0,0.0,0,0.0,,026,C01.05.01,49,2858.2424300000002
D-002860,Laag,,Noord-Oost,RD Veluwe 2017,Esther van Dijk,Noord-Oost,12542588.87,12542588.87,1.0,,,,,0,0.0,0.0,0,0.0,,002,A07.01,150,11350.5392
M-004540,Laag,,Zuid,BBV West Brabant en Zeeland 2018,Carlo Boterman,Zuid,24527380.5,24527380.5,1.0,,,,,0,0.0,0.0,0,0.0,,120,B03.10,173,23606.19444
D-002898,Laag,,Noord-Oost,Veegproject  AlMaHa,Frans Jansen,Noord-Oost,963284.73,963284.73,1.0,,,,,0,0.0,0.0,0,0.0,,205,A04.02,4,1998.0
D-002913,Laag,,Noord-Oost,Inspectie tuien en tuiconstructie,Esther van Dijk,Noord-Oost,160062.29,160062.29,1.0,,,,,0,0.0,0.0,0,0.0,,609,B03.06,1,70.0
D-003105,Laag,,Noord-Oost,Begrazing Groesbeek,Michel van den Bogaert,Noord-Oost,12120.0,12120.0,1.0,,,,,0,0.0,0.0,0,0.0,,048,B77.03,3,24.9
D-002979,Laag,,Noord-Oost,Conservering RK- + HS-kasten Veluwe,Wieke Miedema - Huisman,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003024,Laag,,Noord-Oost,Saneren Hengelo Akzo,Peter Stam,Noord-Oost,2453.51,2453.51,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003027,Laag,,Noord-Oost,Sp. saneringen diversen Gelre 2019,Hans van Roessel,Noord-Oost,1021570.46,1021570.46,1.0,,,,,0,0.0,0.0,0,0.0,,042,B66.02,29,778.51533
L-005525,Laag,,Randstad-Noord,Bijdrage aan NSS (conserveren KW Asdm),Maartje Wessel,Randstad-Noord,40551.0,40551.0,1.0,,,,,0,0.0,0.0,0,0.0,,526,B03.08,1,40.55137
D-003035,Laag,,Noord-Oost,Vervangen ES-lassen Wijchen,Roland Jansen,Noord-Oost,137948.28,137948.28,1.0,,,,,0,0.0,0.0,0,0.0,,047,F01.02,4,263.4
D-003041,Laag,,Noord-Oost,PVT opgave VRIJ1806,Aschwin van der Lugt,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,508,F03.13,1,124.0
D-003049,Laag,,Noord-Oost,Conserveren SW Twente 2019,Wieke Miedema - Huisman,Noord-Oost,636815.68,636815.68,1.0,,,,,0,0.0,0.0,0,0.0,,019,F03.08.03,25,501.47999999999996
D-003068,Laag,,Noord-Oost,Draagconstructies Twente 2019,Jos Molenaar,Noord-Oost,682950.58,682950.58,1.0,,,,,0,0.0,0.0,0,0.0,,025,D16.03,3,665.0
L-004968,Laag,,Randstad-Noord,"Bijdrage aan R473300,AHOB 19.6 VERVALLEN",Luuk van Hengstum,Randstad-Noord,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003073,Laag,,Noord-Oost,Omgevingsbeheer  Twente 2020,Peter Stam,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003079,Laag,,Noord-Oost,EV-ruimtes div Gelre 2020,Sander de Kock,Noord-Oost,8640.0,8640.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003083,Laag,,Noord-Oost,EV 3 kV Gelre 2022,Sander de Kock,Noord-Oost,2003.99,2003.99,1.0,,,,,0,0.0,0.0,0,0.0,,033,D43.10,29,1255.17
D-003084,Laag,,Noord-Oost,EV 3 kV Gelre 2023,Sander de Kock,Noord-Oost,600.0,600.0,1.0,,,,,0,0.0,0.0,0,0.0,,610,D43.10,5,72.71
D-003091,Laag,,Noord-Oost,SW Gelre conserveren 2019,Wieke Miedema - Huisman,Noord-Oost,581107.19,581107.19,1.0,,,,,0,0.0,0.0,0,0.0,,033,F03.08.03,46,952.64
D-003095,Laag,,Noord-Oost,CT Gelre Ah-Nm 2020,Roland Jansen,Noord-Oost,3343691.25,3343691.25,1.0,,,,,0,0.0,0.0,0,0.0,,041,A02.03,30,2571.569
D-003107,Laag,,Noord-Oost,CTK Gelre 2020 diversen,Wieke Miedema - Huisman,Noord-Oost,180500.21,180500.21,1.0,,,,,0,0.0,0.0,0,0.0,,019,A17.05,6,157.00001
D-003110,Laag,,Noord-Oost,CTK Oost div 2021,Hendria Vos,Noord-Oost,146531.14,146531.14,1.0,,,,,0,0.0,0.0,0,0.0,,038,A08,3,80.0
D-003111,Laag,,Noord-Oost,EV PP 2019,Martin Eikelboom,Noord-Oost,293833.5,293833.5,1.0,,,,,0,0.0,0.0,0,0.0,,011,D17.03,3,334.0
D-003117,Laag,,Noord-Oost,Toepassen afvalgarantie schak bij ovw,Marco Spinosa,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003140,Laag,,Noord-Oost,Rijdraadvernieuwing rNO 2021,Esther van Dijk,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003141,Laag,,Noord-Oost,Inspectie EV 2020,Jebbe Westerbeek,Noord-Oost,122285.04,122285.04,1.0,,,,,0,0.0,0.0,0,0.0,,018,D15.02,3,125.0
D-003142,Laag,,Noord-Oost,Leeg,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003143,Laag,,Noord-Oost,Leeg,,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003144,Laag,,Noord-Oost,Vernieuwen UPS 2020,Wieke Miedema - Huisman,Noord-Oost,63615.4,63615.4,1.0,,,,,0,0.0,0.0,0,0.0,,543,D43.46,2,30.0
D-003147,Laag,,Noord-Oost,Onderhoud/reviseren tankinstallatie's,Wieke Miedema - Huisman,Noord-Oost,152869.18,152869.18,1.0,,,,,0,0.0,0.0,0,0.0,,212,B72.02.01,7,475.0025
D-003151,Laag,,Noord-Oost,Inspectie FBO 2020,Gerard Pool,Noord-Oost,40062.9,40062.9,1.0,,,,,0,0.0,0.0,0,0.0,,ALG,B65.20,1,100.0
D-003198,Laag,,Noord-Oost,Hekwerk aanleg Westervoort 2021,Wieke Miedema - Huisman,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003215,Laag,,Noord-Oost,Vernieuwen Kabelkokers,Sander de Kock,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003246,Laag,,Noord-Oost,CTK Inspecties Oost 2023,John van Dijk,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,609,B03.06,1,10.0
D-003247,Laag,,Noord-Oost,EV Inspecties en Metingen Veluwe 202,Jebbe Westerbeek,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,020,D17.03,2,55.0
K-006040,Laag,,Zuid-Holland,"Cg5, diverse GO werkzaamheden RGG",Odetta Persaud - Klaver,Zuid-Holland,2058415.57,2058415.57,1.0,,,,,0,0.0,0.0,0,0.0,,542,A17.05,4,3780.0
D-003295,Laag,,Noord-Oost,Onderzoeksbudget 2024 GM Oost AO&I,Coen van Veen,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,048,A02.06,21,1101.48
